_id,inmersion_id,temperatura_agua_celsius,nivel_experiencia,condiciones_mar,tipo_gas_usado,volumen_tanque_l,tipo,fase,profundidad_actual_m,tiempo_transcurrido_min,aire_restante_bar,parada_de_seguridad,timestamp,tiempo_total_min,deco_required,deco_performed,safety_required,safety_performed,out_of_air,reserve_ok,inmersion_segura,temperatura_agua_celsius_resumen,nivel_experiencia_resumen,condiciones_mar_resumen,tipo_gas_usado_resumen,volumen_tanque_l_resumen,tipo_resumen,fase_resumen,profundidad_actual_m_resumen,tiempo_transcurrido_min_resumen,aire_restante_bar_resumen,parada_de_seguridad_resumen,timestamp_resumen,tiempo_total_min_resumen,deco_required_resumen,deco_performed_resumen,safety_required_resumen,safety_performed_resumen,out_of_air_resumen,reserve_ok_resumen,inmersion_segura_resumen
681b9a67f223349707a7dccd,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,fondo,9.0,68.0,65.9,No,2025-05-07 17:37:43.876,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a69f223349707a7dcce,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,fondo,9.0,69.0,62.2,No,2025-05-07 17:37:45.923,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a6bf223349707a7dccf,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,fondo,9.0,70.0,58.8,No,2025-05-07 17:37:47.978,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a6ef223349707a7dcd0,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,fondo,9.0,71.0,55.8,No,2025-05-07 17:37:50.027,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a70f223349707a7dcd1,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,fondo,9.0,72.0,52.1,No,2025-05-07 17:37:52.079,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a72f223349707a7dcd2,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,fondo,9.0,73.0,48.7,No,2025-05-07 17:37:54.122,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a74f223349707a7dcd3,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,fondo,9.0,74.0,45.3,No,2025-05-07 17:37:56.175,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a76f223349707a7dcd4,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,fondo,9.0,75.0,41.7,No,2025-05-07 17:37:58.225,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a78f223349707a7dcd5,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,fondo,9.0,76.0,38.4,No,2025-05-07 17:38:00.277,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a7af223349707a7dcd6,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,fondo,9.0,77.0,34.8,No,2025-05-07 17:38:02.319,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a7cf223349707a7dcd7,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,fondo,9.0,78.0,31.2,No,2025-05-07 17:38:04.374,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a7ef223349707a7dcd8,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,fondo,9.0,79.0,27.6,No,2025-05-07 17:38:06.423,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a80f223349707a7dcd9,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,fondo,9.0,80.0,23.9,No,2025-05-07 17:38:08.464,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a82f223349707a7dcda,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,fondo,9.0,81.0,20.4,No,2025-05-07 17:38:10.530,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a84f223349707a7dcdb,SIM_309,18.6,Intermedio,Moderado,Aire,18.0,fase,ascenso,0.0,82.0,18.9,No,2025-05-07 17:38:12.581,,,,,,,,,18.6,Intermedio,Moderado,Aire,18.0,,,0.0,,18.9,,2025-05-07 17:38:14.651,82.0,No,No,No,No,No,No,No
681b9a88f223349707a7dcdd,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,descenso,18.0,1.0,295.7,No,2025-05-07 17:38:16.704,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9a8af223349707a7dcde,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,descenso,36.0,2.0,288.4,No,2025-05-07 17:38:18.774,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9a8cf223349707a7dcdf,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,descenso,47.0,3.0,280.6,No,2025-05-07 17:38:20.838,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9a8ef223349707a7dce0,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,fondo,47.0,4.0,271.1,No,2025-05-07 17:38:22.887,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9a90f223349707a7dce1,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,fondo,47.0,5.0,259.9,No,2025-05-07 17:38:24.932,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9a92f223349707a7dce2,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,fondo,47.0,6.0,249.7,No,2025-05-07 17:38:26.986,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9a95f223349707a7dce3,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,fondo,47.0,7.0,240.6,No,2025-05-07 17:38:29.042,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9a97f223349707a7dce4,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,fondo,47.0,8.0,231.2,No,2025-05-07 17:38:31.099,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9a99f223349707a7dce5,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,fondo,47.0,9.0,220.2,No,2025-05-07 17:38:33.141,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9a9bf223349707a7dce6,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,fondo,47.0,10.0,210.0,No,2025-05-07 17:38:35.205,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9a9df223349707a7dce7,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,fondo,47.0,11.0,199.4,No,2025-05-07 17:38:37.277,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9a9ff223349707a7dce8,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,fondo,47.0,12.0,189.5,No,2025-05-07 17:38:39.313,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9aa1f223349707a7dce9,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,fondo,47.0,13.0,179.6,No,2025-05-07 17:38:41.353,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9aa3f223349707a7dcea,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,safety_stop,5.0,14.0,177.5,Sí,2025-05-07 17:38:43.393,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9aa5f223349707a7dceb,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,safety_stop,5.0,15.0,175.5,Sí,2025-05-07 17:38:45.443,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9aa7f223349707a7dcec,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,safety_stop,5.0,16.0,173.4,Sí,2025-05-07 17:38:47.495,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9aa9f223349707a7dced,SIM_310,14.7,Intermedio,Calmado,Nitrox,15.0,fase,ascenso,0.0,17.0,172.0,No,2025-05-07 17:38:49.533,,,,,,,,,14.7,Intermedio,Calmado,Nitrox,15.0,,,0.0,,172.0,,2025-05-07 17:38:51.586,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9aadf223349707a7dcef,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,descenso,18.0,1.0,294.6,No,2025-05-07 17:38:53.654,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9aaff223349707a7dcf0,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,descenso,28.0,2.0,286.7,No,2025-05-07 17:38:55.705,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ab1f223349707a7dcf1,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,3.0,277.5,No,2025-05-07 17:38:57.757,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ab3f223349707a7dcf2,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,4.0,267.6,No,2025-05-07 17:38:59.827,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ab5f223349707a7dcf3,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,5.0,258.8,No,2025-05-07 17:39:01.874,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ab7f223349707a7dcf4,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,6.0,250.2,No,2025-05-07 17:39:03.927,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ab9f223349707a7dcf5,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,7.0,241.7,No,2025-05-07 17:39:05.978,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9abcf223349707a7dcf6,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,8.0,232.8,No,2025-05-07 17:39:08.046,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9abef223349707a7dcf7,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,9.0,224.0,No,2025-05-07 17:39:10.098,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ac0f223349707a7dcf8,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,10.0,215.0,No,2025-05-07 17:39:12.152,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ac2f223349707a7dcf9,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,11.0,205.6,No,2025-05-07 17:39:14.222,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ac4f223349707a7dcfa,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,12.0,196.7,No,2025-05-07 17:39:16.262,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ac6f223349707a7dcfb,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,13.0,187.9,No,2025-05-07 17:39:18.325,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ac8f223349707a7dcfc,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,14.0,179.1,No,2025-05-07 17:39:20.389,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9acaf223349707a7dcfd,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,15.0,170.3,No,2025-05-07 17:39:22.412,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9accf223349707a7dcfe,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,16.0,160.3,No,2025-05-07 17:39:24.445,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9acef223349707a7dcff,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,17.0,151.2,No,2025-05-07 17:39:26.511,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ad0f223349707a7dd00,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,18.0,142.2,No,2025-05-07 17:39:28.555,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ad2f223349707a7dd01,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,19.0,133.3,No,2025-05-07 17:39:30.629,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ad4f223349707a7dd02,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,20.0,124.9,No,2025-05-07 17:39:32.674,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ad6f223349707a7dd03,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,21.0,116.3,No,2025-05-07 17:39:34.742,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ad8f223349707a7dd04,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,22.0,106.5,No,2025-05-07 17:39:36.793,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9adaf223349707a7dd05,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,23.0,97.1,No,2025-05-07 17:39:38.847,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9adcf223349707a7dd06,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,24.0,88.0,No,2025-05-07 17:39:40.914,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9adef223349707a7dd07,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,fondo,28.0,25.0,78.6,No,2025-05-07 17:39:42.950,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ae1f223349707a7dd08,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,safety_stop,5.0,26.0,76.0,Sí,2025-05-07 17:39:45.002,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ae3f223349707a7dd09,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,safety_stop,5.0,27.0,73.5,Sí,2025-05-07 17:39:47.049,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ae5f223349707a7dd0a,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,safety_stop,5.0,28.0,70.7,Sí,2025-05-07 17:39:49.088,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9ae7f223349707a7dd0b,SIM_311,21.1,Principiante,Agitado,Aire,18.0,fase,ascenso,0.0,29.0,68.8,No,2025-05-07 17:39:51.141,,,,,,,,,21.1,Principiante,Agitado,Aire,18.0,,,0.0,,68.8,,2025-05-07 17:39:53.194,29.0,No,No,Sí,Sí,No,Sí,Sí
681b9aebf223349707a7dd0d,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,descenso,18.0,1.0,296.3,No,2025-05-07 17:39:55.257,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9aedf223349707a7dd0e,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,descenso,36.0,2.0,289.3,No,2025-05-07 17:39:57.308,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9aeff223349707a7dd0f,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,descenso,54.0,3.0,280.3,No,2025-05-07 17:39:59.346,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9af1f223349707a7dd10,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,descenso,55.0,4.0,271.2,No,2025-05-07 17:40:01.402,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9af3f223349707a7dd11,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,fondo,55.0,5.0,261.0,No,2025-05-07 17:40:03.474,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9af5f223349707a7dd12,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,fondo,55.0,6.0,250.2,No,2025-05-07 17:40:05.531,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9af7f223349707a7dd13,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,fondo,55.0,7.0,239.2,No,2025-05-07 17:40:07.583,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9af9f223349707a7dd14,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,fondo,55.0,8.0,228.3,No,2025-05-07 17:40:09.625,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9afbf223349707a7dd15,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,fondo,55.0,9.0,217.6,No,2025-05-07 17:40:11.672,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9afdf223349707a7dd16,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,fondo,55.0,10.0,206.8,No,2025-05-07 17:40:13.719,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9afff223349707a7dd17,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,fondo,55.0,11.0,197.3,No,2025-05-07 17:40:15.783,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9b01f223349707a7dd18,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,fondo,55.0,12.0,186.5,No,2025-05-07 17:40:17.845,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9b03f223349707a7dd19,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,fondo,55.0,13.0,176.2,No,2025-05-07 17:40:19.895,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9b05f223349707a7dd1a,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,safety_stop,5.0,14.0,174.3,Sí,2025-05-07 17:40:21.945,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9b07f223349707a7dd1b,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,safety_stop,5.0,15.0,172.3,Sí,2025-05-07 17:40:23.987,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9b0af223349707a7dd1c,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,safety_stop,5.0,16.0,170.4,Sí,2025-05-07 17:40:26.034,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9b0cf223349707a7dd1d,SIM_312,17.6,Avanzado,Moderado,Aire,18.0,fase,ascenso,0.0,17.0,169.1,No,2025-05-07 17:40:28.068,,,,,,,,,17.6,Avanzado,Moderado,Aire,18.0,,,0.0,,169.1,,2025-05-07 17:40:30.111,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9b10f223349707a7dd1f,SIM_313,23.7,Avanzado,Moderado,Trimix,15.0,fase,descenso,18.0,1.0,295.7,No,2025-05-07 17:40:32.177,,,,,,,,,23.7,Avanzado,Moderado,Trimix,15.0,,,0.0,,180.8,,2025-05-07 17:41:07.023,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9b12f223349707a7dd20,SIM_313,23.7,Avanzado,Moderado,Trimix,15.0,fase,descenso,36.0,2.0,288.5,No,2025-05-07 17:40:34.226,,,,,,,,,23.7,Avanzado,Moderado,Trimix,15.0,,,0.0,,180.8,,2025-05-07 17:41:07.023,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9b14f223349707a7dd21,SIM_313,23.7,Avanzado,Moderado,Trimix,15.0,fase,descenso,45.0,3.0,280.8,No,2025-05-07 17:40:36.278,,,,,,,,,23.7,Avanzado,Moderado,Trimix,15.0,,,0.0,,180.8,,2025-05-07 17:41:07.023,17.0,No,No,Sí,Sí,No,Sí,Sí
681b9b16f223349707a7dd22,SIM_313,23.7,Avanzado,Moderado,Trimix,15.0,fase,fondo,45.0,4.0,271.3,No,2025-05-07 17:40:38.345,,,,,,,,,23.7,Avanzado,Moderado,Trimix,15.0,,,0.0,,180.8,,2025-05-07 17:41:07.023,17.0,No,No,Sí,Sí,No,Sí,Sí
